Country,State,Year,Crop Name,Additional Info,"Area (UOM:Ha(Hectare)), Scaling Factor:1000","Area Percentage To All India (%) (UOM:%(Percentage)), Scaling Factor:1",Production ,"Production Percentage To All India (%) (UOM:%(Percentage)), Scaling Factor:1","Yield (UOM:Kg/Ha(KilogramperHectare)), Scaling Factor:1"
India,Gujarat,"Agriculture Year (Jul - Jun), 2013",Gram,,0.25,2.49,0.31,3.24,1251
India,Gujarat,"Agriculture Year (Jul - Jun), 2013",Groundnut,,1.84,33.48,4.92,50.62,2668
India,Gujarat,"Agriculture Year (Jul - Jun), 2013",Jowar,,0.13,2.21,0.18,3.16,1367
India,Gujarat,"Agriculture Year (Jul - Jun), 2013",Maize,,0.46,5.08,0.68,2.81,1477
India,Gujarat,"Agriculture Year (Jul - Jun), 2013",Nine Oilseeds,,3.08,10.98,6.87,20.98,2231
India,Gujarat,"Agriculture Year (Jul - Jun), 2013",Onion,,0.07279,6,1.85122,9.5,25432
India,Gujarat,"Agriculture Year (Jul - Jun), 2013",Potato,,0.07364,3.73,2.26738,5.46,30790
India,Gujarat,"Agriculture Year (Jul - Jun), 2013",Rapeseed & Mustard,,0.28,4.24,0.49,6.17,1723
India,Gujarat,"Agriculture Year (Jul - Jun), 2013",Rice,,0.79,1.79,1.64,1.53,2076
India,Gujarat,"Agriculture Year (Jul - Jun), 2013",Sugarcane,,0.17,3.48,12.55,3.56,72126
India,Gujarat,"Agriculture Year (Jul - Jun), 2013",Tobacco,,0.137,30.05,0.24,32.65,1752
India,Gujarat,"Agriculture Year (Jul - Jun), 2013",Total Pulses,,0.81,3.22,0.73,3.79,897
India,Gujarat,"Agriculture Year (Jul - Jun), 2013",Tur (Arhar),,0.21,5.38,0.21,6.58,995
India,Gujarat,"Agriculture Year (Jul - Jun), 2013",Wheat,,1.44,4.73,4.69,4.89,3252
India,Haryana,"Agriculture Year (Jul - Jun), 2013",Foodgrains,,4.4,3.52,16.97,6.4,3858
India,Haryana,"Agriculture Year (Jul - Jun), 2013",Bajra,,0.4,5.17,0.83,8.98,2057
India,Haryana,"Agriculture Year (Jul - Jun), 2013",Coarse Cereals,,0.52,2.08,1.05,2.43,2004
India,Haryana,"Agriculture Year (Jul - Jun), 2013",Cotton,,0.54,4.48,0.391,6.41,730
India,Haryana,"Agriculture Year (Jul - Jun), 2013",Gram,,0.08,0.84,0.08,0.79,904
India,Haryana,"Agriculture Year (Jul - Jun), 2013",Jowar,,0.07,1.24,0.04,0.72,556
India,Haryana,"Agriculture Year (Jul - Jun), 2013",Nine Oilseeds,,0.55,1.96,0.9,2.75,1638
India,Haryana,"Agriculture Year (Jul - Jun), 2013",Onion,,0.03016,2.5,0.67217,3.5,22287
India,Haryana,"Agriculture Year (Jul - Jun), 2013",Potato,,0.02997,1.52,0.69651,1.68,23240
India,Haryana,"Agriculture Year (Jul - Jun), 2013",Rapeseed & Mustard,,0.54,8.08,0.88,11.17,1639
India,Haryana,"Agriculture Year (Jul - Jun), 2013",Rice,,1.23,2.78,4,3.75,3256
India,Haryana,"Agriculture Year (Jul - Jun), 2013",Sugarcane,,0.1,2.04,7.5,2.13,73520
India,Haryana,"Agriculture Year (Jul - Jun), 2013",Sunflower,,0.01,0.75,0.01,2.39,2400
India,Haryana,"Agriculture Year (Jul - Jun), 2013",Total Pulses,,0.15,0.6,0.13,0.65,822
India,Haryana,"Agriculture Year (Jul - Jun), 2013",Wheat,,2.5,8.2,11.8,12.31,4722
India,Himachal Pradesh,"Agriculture Year (Jul - Jun), 2013",Coarse Cereals,,0.32,1.26,0.69,1.58,2161
India,Himachal Pradesh,"Agriculture Year (Jul - Jun), 2013",Maize,,0.29,3.22,0.65,2.69,2233
India,Himachal Pradesh,"Agriculture Year (Jul - Jun), 2013",Wheat,,0.36,1.17,0.67,0.7,1872
India,Jammu and Kashmir,"Agriculture Year (Jul - Jun), 2013",Bajra,,0.009756576,0.18,0.009756576,0.09,557.1005073
India,Jammu and Kashmir,"Agriculture Year (Jul - Jun), 2013",Coarse Cereals,,0.331723595,1.34,0.536611697,1.27,1582.516677
India,Jammu and Kashmir,"Agriculture Year (Jul - Jun), 2013",Maize,,0.292697289,3.29,0.517098544,2.18,1735.694926
India,Jammu and Kashmir,"Agriculture Year (Jul - Jun), 2013",Wheat,,0.282940713,0.96,0.585394579,0.63,2004.976432
India,Jharkhand,"Agriculture Year (Jul - Jun), 2013",Foodgrains,,2.27,1.81,4.29,1.62,1891
India,Jharkhand,"Agriculture Year (Jul - Jun), 2013",Coarse Cereals,,0.27,1.07,0.53,1.22,1955
India,Jharkhand,"Agriculture Year (Jul - Jun), 2013",Maize,,0.26,2.82,0.52,2.13,2020
India,Jharkhand,"Agriculture Year (Jul - Jun), 2013",Potato,,0.04906,2.49,0.65312,1.57,13314
India,Jharkhand,"Agriculture Year (Jul - Jun), 2013",Rice,,1.26,2.84,2.81,2.63,2239
India,Jharkhand,"Agriculture Year (Jul - Jun), 2013",Total Pulses,,0.57,2.25,0.58,3,1021
India,Jharkhand,"Agriculture Year (Jul - Jun), 2013",Tur (Arhar),,0.2,5.02,0.21,6.62,1071
India,Jharkhand,"Agriculture Year (Jul - Jun), 2013",Wheat,,0.17,0.57,0.37,0.39,2126
India,Karnataka,"Agriculture Year (Jul - Jun), 2013",Foodgrains,,7.54,6.03,12.21,4.61,1619
India,Karnataka,"Agriculture Year (Jul - Jun), 2013",Bajra,,0.28,3.59,0.33,3.58,1182
India,Karnataka,"Agriculture Year (Jul - Jun), 2013",Cashew Nut,,0.12411,12.3,0.08061,10.9,750
India,Karnataka,"Agriculture Year (Jul - Jun), 2013",Coarse Cereals,,3.49,13.84,6.83,15.77,1955
India,Karnataka,"Agriculture Year (Jul - Jun), 2013",Coconut,,0.51729,24.2,3.46948,23.3,6707
India,Karnataka,"Agriculture Year (Jul - Jun), 2013",Cotton,,0.66,5.54,0.3196,5.22,481
India,Karnataka,"Agriculture Year (Jul - Jun), 2013",Gram,,0.95,9.53,0.72,7.52,757
India,Karnataka,"Agriculture Year (Jul - Jun), 2013",Groundnut,,0.66,11.9,0.57,5.82,863
India,Karnataka,"Agriculture Year (Jul - Jun), 2013",Jowar,,1.14,19.66,1.32,23.77,1156
India,Karnataka,"Agriculture Year (Jul - Jun), 2013",Maize,,1.38,15.19,3.98,16.41,2890
India,Karnataka,"Agriculture Year (Jul - Jun), 2013",Nine Oilseeds,,1.41,5.03,1.16,3.54,823
India,Karnataka,"Agriculture Year (Jul - Jun), 2013",Onion,,0.13657,11.3,2.06516,10.6,15122
India,Karnataka,"Agriculture Year (Jul - Jun), 2013",Potato,,0.04071,2.06,0.5397,1.3,13257
India,Karnataka,"Agriculture Year (Jul - Jun), 2013",Rice,,1.34,3.04,3.57,3.35,2664
India,Karnataka,"Agriculture Year (Jul - Jun), 2013",Soyabean,,0.22,1.87,0.27,2.28,1233
India,Karnataka,"Agriculture Year (Jul - Jun), 2013",Sugarcane,,0.42,8.41,37.91,10.76,90250
India,Karnataka,"Agriculture Year (Jul - Jun), 2013",Sunflower,,0.42,62.24,0.25,50.3,607
India,Karnataka,"Agriculture Year (Jul - Jun), 2013",Tobacco,,0.109,23.91,0.09,12.24,826
India,Karnataka,"Agriculture Year (Jul - Jun), 2013",Total Pulses,,2.5,9.91,1.6,8.31,641
India,Karnataka,"Agriculture Year (Jul - Jun), 2013",Tur (Arhar),,0.82,21.11,0.59,18.49,712
India,Karnataka,"Agriculture Year (Jul - Jun), 2013",Wheat,,0.21,0.69,0.21,0.22,1005
India,Kerala,"Agriculture Year (Jul - Jun), 2013",Cashew Nut,,0.08493,8.4,0.08012,10.9,910
India,Kerala,"Agriculture Year (Jul - Jun), 2013",Coconut,,0.79721,37.2,4.10737,27.5,5152
India,Kerala,"Agriculture Year (Jul - Jun), 2013",Rice,,0.2,0.45,0.51,0.48,2558
India,Ladakh,"Agriculture Year (Jul - Jun), 2013",Bajra,,0.000243424,0.18,0.000243424,0.09,13.8994927
India,Ladakh,"Agriculture Year (Jul - Jun), 2013",Coarse Cereals,,0.008276405,1.34,0.013388303,1.27,39.48332253
India,Ladakh,"Agriculture Year (Jul - Jun), 2013",Maize,,0.007302711,3.29,0.012901456,2.18,43.30507447
India,Ladakh,"Agriculture Year (Jul - Jun), 2013",Wheat,,0.007059287,0.96,0.014605421,0.63,50.02356831
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2013",Foodgrains,,14.33,11.46,22.98,8.67,1603
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2013",Bajra,,0.19,2.42,0.38,4.1,2005
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2013",Coarse Cereals,,1.63,6.45,2.55,5.89,1567
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2013",Cotton,,0.51,4.3,0.2941,4.82,572
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2013",Gram,,3.16,31.83,3.3,34.63,1044
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2013",Groundnut,,0.21,3.74,0.32,3.34,1573
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2013",Jowar,,0.25,4.38,0.37,6.73,1469
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2013",Lentil (Masur),,0.57,40.06,0.33,29.37,584
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2013",Maize,,0.87,9.57,1.53,6.32,1767
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2013",Nine Oilseeds,,7.73,27.57,6.63,20.24,857
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2013",Onion,,0.11731,9.7,2.82602,14.6,24090
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2013",Potato,,0.11,5.57,2.3224,5.59,21113
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2013",Rapeseed & Mustard,,0.76,11.47,0.84,10.72,1108
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2013",Rice,,1.93,4.37,2.84,2.67,1474
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2013",Soyabean,,6.31,53.84,5.24,44.2,831
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2013",Sugarcane,,0.07,1.46,3.17,0.9,43475
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2013",Total Pulses,,5.4,21.4,4.64,24.12,861
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2013",Tur (Arhar),,0.46,11.89,0.33,10.46,716
India,Madhya Pradesh,"Agriculture Year (Jul - Jun), 2013",Wheat,,5.38,17.65,12.94,13.5,2405
India,Maharashtra,"Agriculture Year (Jul - Jun), 2013",Foodgrains,,11.47,9.17,13.85,5.22,1207
India,Maharashtra,"Agriculture Year (Jul - Jun), 2013",Bajra,,0.76,9.76,0.79,8.52,1034
India,Maharashtra,"Agriculture Year (Jul - Jun), 2013",Cashew Nut,,0.1842,18.3,0.2362,32,1317
India,Maharashtra,"Agriculture Year (Jul - Jun), 2013",Coarse Cereals,,4.81,19.06,5.96,13.76,1239
India,Maharashtra,"Agriculture Year (Jul - Jun), 2013",Coconut,,0.02808,1.3,0.12902,0.9,4594
India,Maharashtra,"Agriculture Year (Jul - Jun), 2013",Cotton,,4.19,35.05,1.5011,24.61,358
India,Maharashtra,"Agriculture Year (Jul - Jun), 2013",Gram,,1.82,18.33,1.62,17.01,890
India,Maharashtra,"Agriculture Year (Jul - Jun), 2013",Groundnut,,0.32,5.72,0.39,4.05,1248
India,Maharashtra,"Agriculture Year (Jul - Jun), 2013",Jowar,,2.86,49.4,2.27,40.9,792
India,Maharashtra,"Agriculture Year (Jul - Jun), 2013",Jute & Mesta,,0.02,2.63,0.0072,0.3,286
India,Maharashtra,"Agriculture Year (Jul - Jun), 2013",Maize,,1,11.04,2.73,11.25,2726
India,Maharashtra,"Agriculture Year (Jul - Jun), 2013",Nine Oilseeds,,4.15,14.79,5.29,16.15,1275
India,Maharashtra,"Agriculture Year (Jul - Jun), 2013",Onion,,0.468,38.9,5.86404,30.2,12530
India,Maharashtra,"Agriculture Year (Jul - Jun), 2013",Rice,,1.61,3.65,3.12,2.93,1938
India,Maharashtra,"Agriculture Year (Jul - Jun), 2013",Soyabean,,3.52,30.04,4.75,40.05,1349
India,Maharashtra,"Agriculture Year (Jul - Jun), 2013",Sugarcane,,0.94,18.77,76.9,21.84,82072
India,Maharashtra,"Agriculture Year (Jul - Jun), 2013",Sunflower,,0.07,10.6,0.04,8.75,620
India,Maharashtra,"Agriculture Year (Jul - Jun), 2013",Tobacco,,0.002,0.44,0.002,0.27,1000
India,Maharashtra,"Agriculture Year (Jul - Jun), 2013",Total Pulses,,3.95,15.68,3.17,16.46,802
India,Maharashtra,"Agriculture Year (Jul - Jun), 2013",Tur (Arhar),,1.14,29.23,1.03,32.58,906
India,Maharashtra,"Agriculture Year (Jul - Jun), 2013",Wheat,,1.1,3.6,1.6,1.67,1459
India,Meghalaya,"Agriculture Year (Jul - Jun), 2013",Jute & Mesta,,0.01,1.19,0.0162,0.76,1602
India,Odisha,"Agriculture Year (Jul - Jun), 2013",Foodgrains,,5.14,4.11,8.36,3.15,1626
India,Odisha,"Agriculture Year (Jul - Jun), 2013",Cashew Nut,,0.16691,16.6,0.08571,11.6,679
India,Odisha,"Agriculture Year (Jul - Jun), 2013",Coarse Cereals,,0.18,0.72,0.33,0.75,1796
India,Odisha,"Agriculture Year (Jul - Jun), 2013",Coconut,,0.05078,2.4,0.22363,1.5,4404
India,Odisha,"Agriculture Year (Jul - Jun), 2013",Gram,,0.05,0.47,0.04,0.38,766
India,Odisha,"Agriculture Year (Jul - Jun), 2013",Groundnut,,0.06,1.07,0.09,0.89,1458
India,Odisha,"Agriculture Year (Jul - Jun), 2013",Jowar,,0.01,0.13,0,0.07,536
India,Odisha,"Agriculture Year (Jul - Jun), 2013",Jute & Mesta,,0.01,1.67,0.0144,0.7,1054
India,Odisha,"Agriculture Year (Jul - Jun), 2013",Nine Oilseeds,,0.22,0.8,0.17,0.51,753
India,Odisha,"Agriculture Year (Jul - Jun), 2013",Onion,,0.03581,3,0.43205,2.2,12065
India,Odisha,"Agriculture Year (Jul - Jun), 2013",Rice,,4.18,9.47,7.61,7.14,1821
India,Odisha,"Agriculture Year (Jul - Jun), 2013",Sugarcane,,0.01,0.28,0.94,0.27,66857
India,Odisha,"Agriculture Year (Jul - Jun), 2013",Total Pulses,,0.78,3.09,0.42,2.18,537
India,Odisha,"Agriculture Year (Jul - Jun), 2013",Tur (Arhar),,0.14,3.53,0.12,3.91,899
India,Punjab,"Agriculture Year (Jul - Jun), 2013",Foodgrains,,6.55,5.24,29.48,11.12,4501
India,Punjab,"Agriculture Year (Jul - Jun), 2013",Coarse Cereals,,0.14,0.56,0.55,1.27,3873
India,Punjab,"Agriculture Year (Jul - Jun), 2013",Cotton,,0.45,3.73,0.3349,5.48,750
India,Punjab,"Agriculture Year (Jul - Jun), 2013",Maize,,0.13,1.43,0.51,2.09,3900
India,Punjab,"Agriculture Year (Jul - Jun), 2013",Nine Oilseeds,,0.05,0.17,0.06,0.2,1333
India,Punjab,"Agriculture Year (Jul - Jun), 2013",Potato,,0.08724,4.42,2.18916,5.27,25092
India,Punjab,"Agriculture Year (Jul - Jun), 2013",Rapeseed & Mustard,,0.03,0.48,0.04,0.52,1281
India,Punjab,"Agriculture Year (Jul - Jun), 2013",Rice,,2.85,6.46,11.27,10.56,3953
India,Punjab,"Agriculture Year (Jul - Jun), 2013",Sugarcane,,0.09,1.78,6.68,1.9,75000
India,Punjab,"Agriculture Year (Jul - Jun), 2013",Wheat,,3.51,11.52,17.62,18.38,5017
India,Rajasthan,"Agriculture Year (Jul - Jun), 2013",Foodgrains,,13.42,10.73,17.9,6.75,1334
India,Rajasthan,"Agriculture Year (Jul - Jun), 2013",Bajra,,4.43,56.77,3.63,39.21,818
India,Rajasthan,"Agriculture Year (Jul - Jun), 2013",Coarse Cereals,,6.26,24.83,6.43,14.86,1027
India,Rajasthan,"Agriculture Year (Jul - Jun), 2013",Cotton,,0.39,3.29,0.2193,3.58,557
India,Rajasthan,"Agriculture Year (Jul - Jun), 2013",Gram,,1.92,19.37,1.64,17.22,853
India,Rajasthan,"Agriculture Year (Jul - Jun), 2013",Groundnut,,0.46,8.37,0.9,9.27,1952
India,Rajasthan,"Agriculture Year (Jul - Jun), 2013",Jowar,,0.58,9.99,0.36,6.42,615
India,Rajasthan,"Agriculture Year (Jul - Jun), 2013",Lentil (Masur),,0.03,1.94,0.03,2.56,1051
India,Rajasthan,"Agriculture Year (Jul - Jun), 2013",Maize,,0.93,10.21,1.5,6.19,1622
India,Rajasthan,"Agriculture Year (Jul - Jun), 2013",Nine Oilseeds,,5.27,18.8,6.03,18.42,1144
India,Rajasthan,"Agriculture Year (Jul - Jun), 2013",Onion,,0.05746,4.8,0.70496,3.6,12269
India,Rajasthan,"Agriculture Year (Jul - Jun), 2013",Rapeseed & Mustard,,3.08,46.32,3.8,48.21,1234
India,Rajasthan,"Agriculture Year (Jul - Jun), 2013",Soyabean,,1.18,10.03,0.97,8.21,829
India,Rajasthan,"Agriculture Year (Jul - Jun), 2013",Total Pulses,,4.2,16.65,2.49,12.94,593
India,Rajasthan,"Agriculture Year (Jul - Jun), 2013",Wheat,,2.81,9.22,8.66,9.04,3082
India,Tamil Nadu,"Agriculture Year (Jul - Jun), 2013",Foodgrains,,3.44,1.375,8.78,1.655,2552
India,Tamil Nadu,"Agriculture Year (Jul - Jun), 2013",Bajra,,0.05,0.345,0.12,0.63,2167
India,Tamil Nadu,"Agriculture Year (Jul - Jun), 2013",Cashew Nut,,0.13942,6.9,0.06739,4.55,669
India,Tamil Nadu,"Agriculture Year (Jul - Jun), 2013",Coarse Cereals,,0.9,1.78,2.82,3.255,3143
India,Tamil Nadu,"Agriculture Year (Jul - Jun), 2013",Coconut,,0.46511,10.85,4.76067,15.95,10236
India,Tamil Nadu,"Agriculture Year (Jul - Jun), 2013",Cotton,,0.15,0.635,0.0697,0.57,456
India,Tamil Nadu,"Agriculture Year (Jul - Jun), 2013",Groundnut,,0.34,3.05,0.92,4.71,2723
India,Tamil Nadu,"Agriculture Year (Jul - Jun), 2013",Jowar,,0.35,2.995,0.45,4.05,1294
India,Tamil Nadu,"Agriculture Year (Jul - Jun), 2013",Maize,,0.35,1.905,1.86,3.825,5377
India,Tamil Nadu,"Agriculture Year (Jul - Jun), 2013",Nine Oilseeds,,0.41,0.725,0.96,1.465,2353
India,Tamil Nadu,"Agriculture Year (Jul - Jun), 2013",Onion,,0.03997,1.65,0.47269,1.2,11826
India,Tamil Nadu,"Agriculture Year (Jul - Jun), 2013",Rice,,1.73,1.955,5.35,2.51,3101
India,Tamil Nadu,"Agriculture Year (Jul - Jun), 2013",Sugarcane,,0.31,3.135,32.45,4.61,103687
India,Tamil Nadu,"Agriculture Year (Jul - Jun), 2013",Sunflower,,0.01,0.52,0.01,1.195,1714
India,Tamil Nadu,"Agriculture Year (Jul - Jun), 2013",Tobacco,,0.00373,0.41,0.00569,0.385,1525
India,Tamil Nadu,"Agriculture Year (Jul - Jun), 2013",Total Pulses,,0.82,1.615,0.61,1.59,752
India,Tamil Nadu,"Agriculture Year (Jul - Jun), 2013",Tur (Arhar),,0.06,0.755,0.06,0.9,966
India,Telangana,"Agriculture Year (Jul - Jun), 2013",Foodgrains,,3.222295931,5.91,8.576801213,7.42,1160.288156
India,Telangana,"Agriculture Year (Jul - Jun), 2013",Bajra,,0.021801732,0.63,0.034882771,0.84,694.1671343
India,Telangana,"Agriculture Year (Jul - Jun), 2013",Cashew Nut,,0.080644605,18.3,0.043786598,13.6,281.6783723
India,Telangana,"Agriculture Year (Jul - Jun), 2013",Coarse Cereals,,0.588646753,5.37,2.350226667,12.44,1734.109732
India,Telangana,"Agriculture Year (Jul - Jun), 2013",Coconut,,0.053161342,5.7,0.548705981,8.4,4500.749472
India,Telangana,"Agriculture Year (Jul - Jun), 2013",Cotton,,1.042122771,19.97,0.515916177,19.38,215.8371429
India,Telangana,"Agriculture Year (Jul - Jun), 2013",Gram,,0.257260433,5.9,0.366269091,8.85,627.4538355
India,Telangana,"Agriculture Year (Jul - Jun), 2013",Groundnut,,0.606088139,25.18,0.540682944,12.73,388.9428918
India,Telangana,"Agriculture Year (Jul - Jun), 2013",Jowar,,0.100287965,3.92,0.16569316,6.8,724.2535239
India,Telangana,"Agriculture Year (Jul - Jun), 2013",Jute & Mesta,,0.004360346,1.08,0.006278899,0.72,732.5381819
India,Telangana,"Agriculture Year (Jul - Jun), 2013",Maize,,0.440394978,11.1,2.119128312,20.03,2106.483308
India,Telangana,"Agriculture Year (Jul - Jun), 2013",Nine Oilseeds,,0.885150303,7.24,0.824105455,5.76,405.0761732
India,Telangana,"Agriculture Year (Jul - Jun), 2013",Onion,,0.024335093,4.6,0.43801859,5.2,7848.623377
India,Telangana,"Agriculture Year (Jul - Jun), 2013",Rice,,1.901110996,9.87,5.54636052,11.93,1273.221126
India,Telangana,"Agriculture Year (Jul - Jun), 2013",Soyabean,,0.109008658,2.09,0.174413853,3.33,702.8878269
India,Telangana,"Agriculture Year (Jul - Jun), 2013",Sugarcane,,0.08284658,3.85,6.710572988,4.37,34939.45507
India,Telangana,"Agriculture Year (Jul - Jun), 2013",Sunflower,,0.043603463,14.93,0.039243117,17.3,379.3501299
India,Telangana,"Agriculture Year (Jul - Jun), 2013",Tobacco,,0.062352952,31.37,0.120345558,37.55,841.5468399
India,Telangana,"Agriculture Year (Jul - Jun), 2013",Total Pulses,,0.728177836,6.63,0.67585368,8.05,404.2041039
India,Telangana,"Agriculture Year (Jul - Jun), 2013",Tur (Arhar),,0.196215584,11.48,0.104648312,7.66,236.3307706
India,Uttar Pradesh,"Agriculture Year (Jul - Jun), 2013",Foodgrains,,20.14,8.055,50.03,9.435,2484
India,Uttar Pradesh,"Agriculture Year (Jul - Jun), 2013",Bajra,,0.92,5.885,1.87,10.095,2033
India,Uttar Pradesh,"Agriculture Year (Jul - Jun), 2013",Coarse Cereals,,2.02,3.995,3.8,4.39,1886
India,Uttar Pradesh,"Agriculture Year (Jul - Jun), 2013",Gram,,0.58,2.905,0.48,2.495,823
India,Uttar Pradesh,"Agriculture Year (Jul - Jun), 2013",Groundnut,,0.1,0.87,0.09,0.445,896
India,Uttar Pradesh,"Agriculture Year (Jul - Jun), 2013",Jowar,,0.17,1.425,0.17,1.56,1048
India,Uttar Pradesh,"Agriculture Year (Jul - Jun), 2013",Lentil (Masur),,0.5,17.395,0.44,19.445,891
India,Uttar Pradesh,"Agriculture Year (Jul - Jun), 2013",Maize,,0.77,4.23,1.31,2.69,1703
India,Uttar Pradesh,"Agriculture Year (Jul - Jun), 2013",Nine Oilseeds,,1.11,1.97,0.9,1.365,809
India,Uttar Pradesh,"Agriculture Year (Jul - Jun), 2013",Onion,,0.02427,1,0.40996,1.05,16895
India,Uttar Pradesh,"Agriculture Year (Jul - Jun), 2013",Potato,,0.56425,14.3,13.80876,16.615,24473
India,Uttar Pradesh,"Agriculture Year (Jul - Jun), 2013",Rapeseed & Mustard,,0.66,4.98,0.74,4.67,1112
India,Uttar Pradesh,"Agriculture Year (Jul - Jun), 2013",Rice,,5.98,6.775,14.64,6.86,2447
India,Uttar Pradesh,"Agriculture Year (Jul - Jun), 2013",Sugarcane,,2.23,22.31,134.69,19.125,60452
India,Uttar Pradesh,"Agriculture Year (Jul - Jun), 2013",Sunflower,,0,0.225,0.01,0.495,1667
India,Uttar Pradesh,"Agriculture Year (Jul - Jun), 2013",Tobacco,,0.026,2.85,0.0572,3.89,2200
India,Uttar Pradesh,"Agriculture Year (Jul - Jun), 2013",Total Pulses,,2.31,4.57,1.7,4.41,736
India,Uttar Pradesh,"Agriculture Year (Jul - Jun), 2013",Tur (Arhar),,0.3,3.855,0.27,4.27,900
India,Uttar Pradesh,"Agriculture Year (Jul - Jun), 2013",Wheat,,9.84,16.145,29.89,15.595,3038
India,Uttarakhand,"Agriculture Year (Jul - Jun), 2013",Foodgrains,,0.89,0.71,1.78,0.67,1996
India,Uttarakhand,"Agriculture Year (Jul - Jun), 2013",Coarse Cereals,,0.23,0.91,0.3,0.69,1296
India,Uttarakhand,"Agriculture Year (Jul - Jun), 2013",Sugarcane,,0.1,2.08,5.94,1.69,57106
India,Uttarakhand,"Agriculture Year (Jul - Jun), 2013",Wheat,,0.35,1.14,0.84,0.88,2427
India,West Bengal,"Agriculture Year (Jul - Jun), 2013",Foodgrains,,6.28,5.02,17.08,6.44,2719
India,West Bengal,"Agriculture Year (Jul - Jun), 2013",Coarse Cereals,,0.14,0.56,0.54,1.24,3789
India,West Bengal,"Agriculture Year (Jul - Jun), 2013",Coconut,,0.0293,1.4,0.25522,1.7,8711
India,West Bengal,"Agriculture Year (Jul - Jun), 2013",Gram,,0.02,0.24,0.03,0.3,1208
India,West Bengal,"Agriculture Year (Jul - Jun), 2013",Jute & Mesta,,0.57,68.58,1.5984,75.96,2785
India,West Bengal,"Agriculture Year (Jul - Jun), 2013",Lentil (Masur),,0.06,4.5,0.06,5.42,961
India,West Bengal,"Agriculture Year (Jul - Jun), 2013",Maize,,0.13,1.41,0.52,2.15,4078
India,West Bengal,"Agriculture Year (Jul - Jun), 2013",Nine Oilseeds,,0.77,2.75,0.91,2.78,1181
India,West Bengal,"Agriculture Year (Jul - Jun), 2013",Potato,,0.41225,20.89,9.03,21.73,21904
India,West Bengal,"Agriculture Year (Jul - Jun), 2013",Rapeseed & Mustard,,0.45,6.74,0.48,6.07,1067
India,West Bengal,"Agriculture Year (Jul - Jun), 2013",Rice,,5.51,12.49,15.37,14.41,2788
India,West Bengal,"Agriculture Year (Jul - Jun), 2013",Sugarcane,,0.02,0.34,1.95,0.55,114412
India,West Bengal,"Agriculture Year (Jul - Jun), 2013",Total Pulses,,0.29,1.13,0.24,1.25,843
India,West Bengal,"Agriculture Year (Jul - Jun), 2013",Wheat,,0.33,1.09,0.93,0.97,2792
India,Andaman and Nicobar Islands,"Agriculture Year (Jul - Jun), 2012",Coconut,,0.02188,1,0.08945,0.6,4088
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2012",Foodgrains,,3.942117922,5.79,10.52359377,7.26,1505.787532
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2012",Bajra,,0.039477576,0.92,0.06203619,1.27,934.4906147
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2012",Cashew Nut,,0.103741429,18.6,0.066626869,15.7,362.0657662
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2012",Coarse Cereals,,0.795191169,5.67,3.113088831,13.78,2215.255965
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2012",Coconut,,0.072695136,6,0.750299525,8.5,5820.686562
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2012",Cotton,,1.353516883,20.04,0.704674727,21.48,293.8259567
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2012",Gram,,0.38349645,7.99,0.42861368,8.63,631.0772467
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2012",Groundnut,,0.761353247,0,0.631641212,0,467.52729
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2012",Jowar,,0.163549957,4.62,0.265063723,8.93,926.5950995
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2012",Jute & Mesta,,0.011279307,1.74,0.01319679,1.17,866.2508051
India,Andhra Pradesh,"Agriculture Year (Jul - Jun), 2012",Maize,,0.547046407,11.21,2.740871688,21.81,2817.007013
